timestamp, frame, x, y, z, qx, qy, qz, qw, fx, fy, cx, cy, distortion_center_x, distortion_center_y
65624.340867958, 000125, 0.65179455, -0.05810406, 0.40901676, 0.5803054, -0.712661, 0.36860418, 0.13960908, 1606.9261, 1606.9261, 955.6798, 717.81287, , 
65624.357537, 000126, 0.65664625, -0.054181587, 0.41696143, 0.57751036, -0.71436214, 0.3732588, 0.12979372, 1606.9261, 1606.9261, 955.6699, 717.8115, , 
65624.374206208, 000127, 0.6624446, -0.05168429, 0.4253555, 0.57455564, -0.7161293, 0.3776993, 0.119949296, 1606.9261, 1606.9261, 955.6626, 717.81104, , 
65624.390875416, 000128, 0.6685533, -0.049579035, 0.43389472, 0.57147795, -0.7180602, 0.38184917, 0.10951503, 1606.9261, 1606.9261, 955.6541, 717.81104, , 
65624.42421375, 000129, 0.6808829, -0.04575644, 0.4504781, 0.5645616, -0.7220973, 0.3898903, 0.08849308, 1606.9261, 1606.9261, 955.63385, 717.8134, , 
65624.440882958, 000130, 0.68712735, -0.04414921, 0.45829672, 0.5603223, -0.7243115, 0.39391845, 0.07899435, 1606.9261, 1606.9261, 955.6277, 717.8162, , 
65624.457552125, 000131, 0.69134295, -0.03880817, 0.46299174, 0.5558566, -0.7266802, 0.39750615, 0.070341915, 1606.9261, 1606.9261, 955.62317, 717.8207, , 
65624.474221375, 000132, 0.6969017, -0.036196917, 0.46945727, 0.55123824, -0.7292187, 0.40073693, 0.0615332, 1606.4742, 1606.4742, 955.61725, 717.82825, , 
65624.490890541, 000133, 0.70276827, -0.03435356, 0.47639745, 0.54695743, -0.7315121, 0.40375656, 0.052039422, 1606.9261, 1606.9261, 955.61145, 717.8335, , 
65624.524228875, 000134, 0.7142335, -0.03078753, 0.48988327, 0.54008526, -0.7344115, 0.40982175, 0.03152384, 1606.4742, 1606.4742, 955.59296, 717.83984, , 
65624.540898166, 000135, 0.71980387, -0.028929828, 0.49612316, 0.5372396, -0.73531234, 0.41260043, 0.021217111, 1606.4742, 1606.4742, 955.5841, 717.84094, , 
65624.557567333, 000136, 0.72534126, -0.02705016, 0.50191873, 0.534799, -0.73607564, 0.41479257, 0.011390494, 1606.9261, 1606.9261, 955.575, 717.8421, , 
65624.574236375, 000137, 0.72802836, -0.019845717, 0.5010837, 0.53287214, -0.73669446, 0.4163188, 0.002685705, 1604.6666, 1604.6666, 955.5626, 717.84357, , 
65624.607574833, 000138, 0.737987, -0.013520356, 0.5076461, 0.5299428, -0.7375325, 0.41834164, -0.014019934, 1604.6666, 1604.6666, 955.54443, 717.8457, , 
65624.624244041, 000139, 0.743518, -0.011214726, 0.51169735, 0.5286235, -0.73769766, 0.41934448, -0.02257276, 1602.4071, 1602.4071, 955.53235, 717.8467, , 
65624.64091325, 000140, 0.7490576, -0.008915897, 0.5157791, 0.5274181, -0.7374971, 0.42061725, -0.03176887, 1602.859, 1602.859, 955.5227, 717.84656, , 
65624.657582375, 000141, 0.7500657, -0.0014334734, 0.50883687, 0.5265027, -0.736818, 0.42216098, -0.04091368, 1602.4071, 1602.4071, 955.5125, 717.8454, , 
65624.690920791, 000142, 0.7588704, 0.0058056675, 0.5109227, 0.5244779, -0.7348048, 0.42570013, -0.061352238, 1600.5995, 1600.5995, 955.48773, 717.84094, , 
65624.707589958, 000143, 0.76409215, 0.008427266, 0.51353174, 0.5231634, -0.7339925, 0.42712674, -0.07153864, 1600.1476, 1600.1476, 955.47784, 717.8403, , 
65624.724259041, 000144, 0.7693926, 0.010877412, 0.516274, 0.5218765, -0.73329014, 0.42807907, -0.08172368, 1600.5995, 1600.5995, 955.4681, 717.84045, , 
65624.740928291, 000145, 0.77464145, 0.013272446, 0.51906735, 0.52076244, -0.732474, 0.4287196, -0.092129216, 1600.5995, 1600.5995, 955.4546, 717.8411, , 
65624.77426675, 000146, 0.7795647, 0.021775004, 0.51147467, 0.5192992, -0.730087, 0.4298189, -0.1120582, 1598.34, 1598.34, 955.43427, 717.8417, , 
65624.790935916, 000147, 0.7829741, 0.02539387, 0.5094716, 0.5187192, -0.7285728, 0.43049172, -0.1216092, 1597.8881, 1597.8881, 955.4217, 717.8409, , 
65624.807605041, 000148, 0.7877077, 0.028088514, 0.51008046, 0.5178628, -0.72726715, 0.43114278, -0.13044758, 1598.34, 1598.34, 955.4137, 717.84064, , 
65624.840943458, 000149, 0.7985975, 0.032146793, 0.51312965, 0.514574, -0.72631586, 0.4318681, -0.14549446, 1596.0804, 1596.0804, 955.4009, 717.8464, , 
65624.857612666, 000150, 0.7947665, 0.035912286, 0.49908257, 0.51247656, -0.72601604, 0.43287155, -0.15129624, 1596.0804, 1596.0804, 955.3974, 717.8502, , 
65624.87428175, 000151, 0.7970715, 0.038240645, 0.49534136, 0.5100734, -0.72543144, 0.434526, -0.15735675, 1596.0804, 1596.0804, 955.39484, 717.85315, , 
65624.890950916, 000152, 0.80114233, 0.040067416, 0.49482834, 0.5075371, -0.7244283, 0.4369522, -0.16334732, 1592.0132, 1592.0132, 955.3923, 717.8549, , 
